Series,Year,calendar year,S&P 500 (includes dividends),US Small cap (bottom decile),3-month T.Bill,US T. Bond (10-year),Baa Corporate Bond,Real Estate,Gold*,inflation,SP500 Dividend Yield,Bitcoin*,International Stocks,Emerging Markets,NASDAQ 100,Ethereum,XRP,SOL
33,8,2009,0.2575,0.4726,0.0,-0.1125,0.2003,-0.0399,0.2485,,,0.3246,0.3226,0.7875,0.5331,0.3034,0.0285,0.3452
33,9,2010,0.1466,0.2806,0.0,0.0831,0.0926,-0.0425,0.2906,,,0.2922,0.0806,0.1903,0.1905,0.2844,0.0247,0.3095
33,10,2011,0.0205,-0.1419,0.0,0.1598,0.122,-0.0394,0.1196,,,0.2659,-0.1177,-0.1821,0.0265,0.2662,0.0225,0.2808
34,1,2003,0.2708,0.8999,0.0,-0.0062,0.112,0.0871,0.1869,,,0.2183,0.3778,0.5472,0.4763,0.0493,0.3628,0.232
34,2,2004,0.0924,0.159,0.0,0.0308,0.0886,0.121,0.0324,,,0.3994,0.1907,0.2425,0.0895,0.125,0.1443,0.4418
34,3,2005,0.0163,0.0076,0.0,-0.0027,0.0208,0.1004,0.1417,,,0.4572,0.1054,0.3043,-0.0161,0.1882,0.0644,0.5098
34,4,2006,0.1039,0.1312,0.0,-0.0264,0.0045,-0.0286,0.1764,,,0.4315,0.2113,0.2656,0.0197,0.2315,0.0208,0.4779
34,5,2007,0.0107,-0.1295,0.0,0.0561,0.0046,-0.0935,0.2641,,,0.3974,0.0697,0.3398,0.1371,0.2677,0.0088,0.4348
34,6,2008,-0.3741,-0.4559,0.0,0.1848,-0.0484,-0.1319,0.0291,,,0.391,-0.4383,-0.5381,-0.4268,0.3124,0.0283,0.4216
34,7,2009,0.2575,0.4726,0.0,-0.1125,0.2003,-0.0399,0.2485,,,0.3633,0.3226,0.7875,0.5331,0.3198,0.0337,0.3882
34,8,2010,0.1466,0.2806,0.0,0.0831,0.0926,-0.0425,0.2906,,,0.3247,0.0806,0.1903,0.1905,0.3036,0.0286,0.3453
34,9,2011,0.0205,-0.1419,0.0,0.1598,0.122,-0.0394,0.1196,,,0.2934,-0.1177,-0.1821,0.0265,0.2856,0.0256,0.3106
34,10,2012,0.1579,0.1862,0.0,0.0288,0.0923,0.0634,0.0558,,,0.2654,0.1779,0.1852,0.1671,0.2657,0.0221,0.2802
35,1,2004,0.0924,0.159,0.0,0.0308,0.0886,0.121,0.0324,,,0.214,0.1907,0.2425,0.0895,0.0456,0.358,0.2276
35,2,2005,0.0163,0.0076,0.0,-0.0027,0.0208,0.1004,0.1417,,,0.3753,0.1054,0.3043,-0.0161,0.1056,0.1246,0.417
35,3,2006,0.1039,0.1312,0.0,-0.0264,0.0045,-0.0286,0.1764,,,0.4352,0.2113,0.2656,0.0197,0.1702,0.0483,0.4871
35,4,2007,0.0107,-0.1295,0.0,0.0561,0.0046,-0.0935,0.2641,,,0.4366,0.0697,0.3398,0.1371,0.2359,0.0244,0.4831
35,5,2008,-0.3741,-0.4559,0.0,0.1848,-0.0484,-0.1319,0.0291,,,0.4386,-0.4383,-0.5381,-0.4268,0.3051,0.0386,0.4772
35,6,2009,0.2575,0.4726,0.0,-0.1125,0.2003,-0.0399,0.2485,,,0.408,0.3226,0.7875,0.5331,0.3284,0.0408,0.4389
35,7,2010,0.1466,0.2806,0.0,0.0831,0.0926,-0.0425,0.2906,,,0.3634,0.0806,0.1903,0.1905,0.32,0.0339,0.3884
35,8,2011,0.0205,-0.1419,0.0,0.1598,0.122,-0.0394,0.1196,,,0.3259,-0.1177,-0.1821,0.0265,0.3047,0.0295,0.3465
35,9,2012,0.1579,0.1862,0.0,0.0288,0.0923,0.0634,0.0558,,,0.2928,0.1779,0.1852,0.1671,0.285,0.0252,0.3101
35,10,2013,0.3207,0.5059,0.0,-0.0915,-0.0104,0.1065,-0.2765,,,0.2657,0.2322,-0.0233,0.3491,0.266,0.0224,0.2806
36,1,2005,0.0163,0.0076,0.0,-0.0027,0.0208,0.1004,0.1417,,,0.193,0.1054,0.3043,-0.0161,0.0275,0.3346,0.2064
36,2,2006,0.1039,0.1312,0.0,-0.0264,0.0045,-0.0286,0.1764,,,0.3545,0.2113,0.2656,0.0197,0.0889,0.1076,0.3956
36,3,2007,0.0107,-0.1295,0.0,0.0561,0.0046,-0.0935,0.2641,,,0.4403,0.0697,0.3398,0.1371,0.1744,0.052,0.4923
36,4,2008,-0.3741,-0.4559,0.0,0.1848,-0.0484,-0.1319,0.0291,,,0.4789,-0.4383,-0.5381,-0.4268,0.2724,0.0547,0.5269
36,5,2009,0.2575,0.4726,0.0,-0.1125,0.2003,-0.0399,0.2485,,,0.4561,0.3226,0.7875,0.5331,0.321,0.0512,0.4952
36,6,2010,0.1466,0.2806,0.0,0.0831,0.0926,-0.0425,0.2906,,,0.4081,0.0806,0.1903,0.1905,0.3285,0.0409,0.4391
36,7,2011,0.0205,-0.1419,0.0,0.1598,0.122,-0.0394,0.1196,,,0.3646,-0.1177,-0.1821,0.0265,0.3211,0.0348,0.3896
36,8,2012,0.1579,0.1862,0.0,0.0288,0.0923,0.0634,0.0558,,,0.3254,0.1779,0.1852,0.1671,0.3042,0.0291,0.346
36,9,2013,0.3207,0.5059,0.0,-0.0915,-0.0104,0.1065,-0.2765,,,0.2932,0.2322,-0.0233,0.3491,0.2854,0.0255,0.3105
36,10,2014,0.1349,0.0156,0.0,0.1072,0.1075,0.0447,0.0009,,,0.2661,-0.0451,-0.0185,0.179,0.2664,0.0227,0.281
37,1,2006,0.1039,0.1312,0.0,-0.0264,0.0045,-0.0286,0.1764,,,0.175,0.2113,0.2656,0.0197,0.012,0.3144,0.1882
37,2,2007,0.0107,-0.1295,0.0,0.0561,0.0046,-0.0935,0.2641,,,0.3593,0.0697,0.3398,0.1371,0.0928,0.1115,0.4005
37,3,2008,-0.3741,-0.4559,0.0,0.1848,-0.0484,-0.1319,0.0291,,,0.4828,-0.4383,-0.5381,-0.4268,0.209,0.0831,0.5364
37,4,2009,0.2575,0.4726,0.0,-0.1125,0.2003,-0.0399,0.2485,,,0.497,0.3226,0.7875,0.5331,0.2879,0.0675,0.5455
37,5,2010,0.1466,0.2806,0.0,0.0831,0.0926,-0.0425,0.2906,,,0.4563,0.0806,0.1903,0.1905,0.3212,0.0513,0.4953
37,6,2011,0.0205,-0.1419,0.0,0.1598,0.122,-0.0394,0.1196,,,0.4094,-0.1177,-0.1821,0.0265,0.3297,0.0419,0.4404
37,7,2012,0.1579,0.1862,0.0,0.0288,0.0923,0.0634,0.0558,,,0.3641,0.1779,0.1852,0.1671,0.3206,0.0344,0.389
37,8,2013,0.3207,0.5059,0.0,-0.0915,-0.0104,0.1065,-0.2765,,,0.3258,0.2322,-0.0233,0.3491,0.3046,0.0294,0.3464
37,9,2014,0.1349,0.0156,0.0,0.1072,0.1075,0.0447,0.0009,,,0.2936,-0.0451,-0.0185,0.179,0.2858,0.0258,0.3109
37,10,2015,0.0133,-0.0926,0.0,0.0123,-0.0155,0.0514,-0.1215,,,0.2659,-0.0044,-0.1464,0.0838,0.2662,0.0225,0.2808
38,1,2007,0.0107,-0.1295,0.0,0.0561,0.0046,-0.0935,0.2641,,,0.1792,0.0697,0.3398,0.1371,0.0156,0.3191,0.1924
38,2,2008,-0.3741,-0.4559,0.0,0.1848,-0.0484,-0.1319,0.0291,,,0.3994,-0.4383,-0.5381,-0.4268,0.125,0.1443,0.4418
38,3,2009,0.2575,0.4726,0.0,-0.1125,0.2003,-0.0399,0.2485,,,0.5008,0.3226,0.7875,0.5331,0.2238,0.0963,0.5551
38,4,2010,0.1466,0.2806,0.0,0.0831,0.0926,-0.0425,0.2906,,,0.4971,0.0806,0.1903,0.1905,0.288,0.0676,0.5456
38,5,2011,0.0205,-0.1419,0.0,0.1598,0.122,-0.0394,0.1196,,,0.4576,-0.1177,-0.1821,0.0265,0.3223,0.0523,0.4967
38,6,2012,0.1579,0.1862,0.0,0.0288,0.0923,0.0634,0.0558,,,0.4088,0.1779,0.1852,0.1671,0.3292,0.0415,0.4398
38,7,2013,0.3207,0.5059,0.0,-0.0915,-0.0104,0.1065,-0.2765,,,0.3645,0.2322,-0.0233,0.3491,0.321,0.0347,0.3895
38,8,2014,0.1349,0.0156,0.0,0.1072,0.1075,0.0447,0.0009,,,0.3262,-0.0451,-0.0185,0.179,0.305,0.0297,0.3468
38,9,2015,0.0133,-0.0926,0.0,0.0123,-0.0155,0.0514,-0.1215,,,0.2934,-0.0044,-0.1464,0.0838,0.2856,0.0256,0.3106
38,10,2016,0.1141,0.1713,0.0,0.0037,0.1116,0.0497,0.0776,,,0.2625,0.0119,0.1124,0.0555,0.2628,0.0197,0.2773
39,1,2008,-0.3741,-0.4559,0.0,0.1848,-0.0484,-0.1319,0.0291,,,0.214,-0.4383,-0.5381,-0.4268,0.0456,0.358,0.2276
39,2,2009,0.2575,0.4726,0.0,-0.1125,0.2003,-0.0399,0.2485,,,0.4165,0.3226,0.7875,0.5331,0.1387,0.1583,0.4594
39,3,2010,0.1466,0.2806,0.0,0.0831,0.0926,-0.0425,0.2906,,,0.501,0.0806,0.1903,0.1905,0.2239,0.0964,0.5552
39,4,2011,0.0205,-0.1419,0.0,0.1598,0.122,-0.0394,0.1196,,,0.4985,-0.1177,-0.1821,0.0265,0.2892,0.0686,0.547
39,5,2012,0.1579,0.1862,0.0,0.0288,0.0923,0.0634,0.0558,,,0.457,0.1779,0.1852,0.1671,0.3218,0.0519,0.4961
39,6,2013,0.3207,0.5059,0.0,-0.0915,-0.0104,0.1065,-0.2765,,,0.4093,0.2322,-0.0233,0.3491,0.3296,0.0418,0.4402
39,7,2014,0.1349,0.0156,0.0,0.1072,0.1075,0.0447,0.0009,,,0.3649,-0.0451,-0.0185,0.179,0.3214,0.035,0.3899
39,8,2015,0.0133,-0.0926,0.0,0.0123,-0.0155,0.0514,-0.1215,,,0.3259,-0.0044,-0.1464,0.0838,0.3047,0.0295,0.3465
39,9,2016,0.1141,0.1713,0.0,0.0037,0.1116,0.0497,0.0776,,,0.2899,0.0119,0.1124,0.0555,0.2821,0.0228,0.3071
39,10,2017,0.2049,0.1441,0.0,0.0185,0.0822,0.0523,0.1162,,,0.2548,0.2446,0.3648,0.3031,0.2551,0.0136,0.2696
40,1,2009,0.2575,0.4726,0.0,-0.1125,0.2003,-0.0399,0.2485,,,0.2288,0.3226,0.7875,0.5331,0.0583,0.3745,0.2425
40,2,2010,0.1466,0.2806,0.0,0.0831,0.0926,-0.0425,0.2906,,,0.4166,0.0806,0.1903,0.1905,0.1388,0.1584,0.4596
40,3,2011,0.0205,-0.1419,0.0,0.1598,0.122,-0.0394,0.1196,,,0.5023,-0.1177,-0.1821,0.0265,0.225,0.0974,0.5566
40,4,2012,0.1579,0.1862,0.0,0.0288,0.0923,0.0634,0.0558,,,0.4979,0.1779,0.1852,0.1671,0.2886,0.0681,0.5464
40,5,2013,0.3207,0.5059,0.0,-0.0915,-0.0104,0.1065,-0.2765,,,0.4574,0.2322,-0.0233,0.3491,0.3222,0.0522,0.4965
40,6,2014,0.1349,0.0156,0.0,0.1072,0.1075,0.0447,0.0009,,,0.4097,-0.0451,-0.0185,0.179,0.33,0.0421,0.4407
40,7,2015,0.0133,-0.0926,0.0,0.0123,-0.0155,0.0514,-0.1215,,,0.3646,-0.0044,-0.1464,0.0838,0.3211,0.0348,0.3896
40,8,2016,0.1141,0.1713,0.0,0.0037,0.1116,0.0497,0.0776,,,0.3224,0.0119,0.1124,0.0555,0.3012,0.0267,0.3429
40,9,2017,0.2049,0.1441,0.0,0.0185,0.0822,0.0523,0.1162,,,0.2821,0.2446,0.3648,0.3031,0.2743,0.0166,0.2992
40,10,2018,-0.0605,-0.1785,0.0,-0.0192,-0.0511,0.0253,-0.0282,,,0.2424,-0.1501,-0.1588,-0.0292,0.2427,0.0035,0.257
41,1,2010,0.1466,0.2806,0.0,0.0831,0.0926,-0.0425,0.2906,,,0.2289,0.0806,0.1903,0.1905,0.0584,0.3747,0.2427
41,2,2011,0.0205,-0.1419,0.0,0.1598,0.122,-0.0394,0.1196,,,0.4179,-0.1177,-0.1821,0.0265,0.1398,0.1594,0.4609
41,3,2012,0.1579,0.1862,0.0,0.0288,0.0923,0.0634,0.0558,,,0.5017,0.1779,0.1852,0.1671,0.2245,0.0969,0.556
41,4,2013,0.3207,0.5059,0.0,-0.0915,-0.0104,0.1065,-0.2765,,,0.4983,0.2322,-0.0233,0.3491,0.289,0.0685,0.5469
41,5,2014,0.1349,0.0156,0.0,0.1072,0.1075,0.0447,0.0009,,,0.4579,-0.0451,-0.0185,0.179,0.3226,0.0525,0.497
41,6,2015,0.0133,-0.0926,0.0,0.0123,-0.0155,0.0514,-0.1215,,,0.4094,-0.0044,-0.1464,0.0838,0.3297,0.0419,0.4404
41,7,2016,0.1141,0.1713,0.0,0.0037,0.1116,0.0497,0.0776,,,0.3609,0.0119,0.1124,0.0555,0.3176,0.032,0.3859
41,8,2017,0.2049,0.1441,0.0,0.0185,0.0822,0.0523,0.1162,,,0.3144,0.2446,0.3648,0.3031,0.2934,0.0205,0.3348
41,9,2018,-0.0605,-0.1785,0.0,-0.0192,-0.0511,0.0253,-0.0282,,,0.2694,-0.1501,-0.1588,-0.0292,0.2617,0.0066,0.2863
41,10,2019,0.2856,0.1,0.0,0.0743,0.1292,0.016,0.1668,,,0.2409,0.2018,0.1648,0.3518,0.2412,0.0024,0.2555
42,1,2011,0.0205,-0.1419,0.0,0.1598,0.122,-0.0394,0.1196,,,0.23,-0.1177,-0.1821,0.0265,0.0594,0.3759,0.2438
42,2,2012,0.1579,0.1862,0.0,0.0288,0.0923,0.0634,0.0558,,,0.4173,0.1779,0.1852,0.1671,0.1394,0.159,0.4603
42,3,2013,0.3207,0.5059,0.0,-0.0915,-0.0104,0.1065,-0.2765,,,0.5022,0.2322,-0.0233,0.3491,0.2249,0.0972,0.5565
42,4,2014,0.1349,0.0156,0.0,0.1072,0.1075,0.0447,0.0009,,,0.4988,-0.0451,-0.0185,0.179,0.2894,0.0688,0.5473
42,5,2015,0.0133,-0.0926,0.0,0.0123,-0.0155,0.0514,-0.1215,,,0.4576,-0.0044,-0.1464,0.0838,0.3223,0.0523,0.4967
42,6,2016,0.1141,0.1713,0.0,0.0037,0.1116,0.0497,0.0776,,,0.4056,0.0119,0.1124,0.0555,0.3262,0.0391,0.4365
42,7,2017,0.2049,0.1441,0.0,0.0185,0.0822,0.0523,0.1162,,,0.3527,0.2446,0.3648,0.3031,0.3096,0.0258,0.3775
42,8,2018,-0.0605,-0.1785,0.0,-0.0192,-0.0511,0.0253,-0.0282,,,0.3014,-0.1501,-0.1588,-0.0292,0.2806,0.0104,0.3216
42,9,2019,0.2856,0.1,0.0,0.0743,0.1292,0.016,0.1668,,,0.2679,0.2018,0.1648,0.3518,0.2602,0.0054,0.2848
42,10,2020,0.1761,0.3426,0.0,0.1094,0.1021,0.1004,0.2374,,,0.2621,0.079,0.1828,0.4707,0.2624,0.0194,0.2769
43,1,2012,0.1579,0.1862,0.0,0.0288,0.0923,0.0634,0.0558,,,0.2295,0.1779,0.1852,0.1671,0.0589,0.3754,0.2433
43,2,2013,0.3207,0.5059,0.0,-0.0915,-0.0104,0.1065,-0.2765,,,0.4177,0.2322,-0.0233,0.3491,0.1397,0.1593,0.4607
43,3,2014,0.1349,0.0156,0.0,0.1072,0.1075,0.0447,0.0009,,,0.5026,-0.0451,-0.0185,0.179,0.2252,0.0976,0.5569
43,4,2015,0.0133,-0.0926,0.0,0.0123,-0.0155,0.0514,-0.1215,,,0.4985,-0.0044,-0.1464,0.0838,0.2892,0.0686,0.547
43,5,2016,0.1141,0.1713,0.0,0.0037,0.1116,0.0497,0.0776,,,0.4536,0.0119,0.1124,0.0555,0.3188,0.0494,0.4926
43,6,2017,0.2049,0.1441,0.0,0.0185,0.0822,0.0523,0.1162,,,0.3971,0.2446,0.3648,0.3031,0.3181,0.0328,0.4278
43,7,2018,-0.0605,-0.1785,0.0,-0.0192,-0.0511,0.0253,-0.0282,,,0.3393,-0.1501,-0.1588,-0.0292,0.2966,0.0156,0.3638
43,8,2019,0.2856,0.1,0.0,0.0743,0.1292,0.016,0.1668,,,0.2998,0.2018,0.1648,0.3518,0.2791,0.0092,0.32
43,9,2020,0.1761,0.3426,0.0,0.1094,0.1021,0.1004,0.2374,,,0.2895,0.079,0.1828,0.4707,0.2817,0.0225,0.3067
43,10,2021,0.2841,0.2163,0.0,-0.0447,0.0088,0.188,-0.038,,,0.2659,0.1172,-0.0227,0.2657,0.2662,0.0225,0.2808
44,1,2013,0.3207,0.5059,0.0,-0.0915,-0.0104,0.1065,-0.2765,,,0.2299,0.2322,-0.0233,0.3491,0.0593,0.3758,0.2437
44,2,2014,0.1349,0.0156,0.0,0.1072,0.1075,0.0447,0.0009,,,0.4182,-0.0451,-0.0185,0.179,0.1401,0.1597,0.4612
44,3,2015,0.0133,-0.0926,0.0,0.0123,-0.0155,0.0514,-0.1215,,,0.5023,-0.0044,-0.1464,0.0838,0.225,0.0974,0.5566
44,4,2016,0.1141,0.1713,0.0,0.0037,0.1116,0.0497,0.0776,,,0.4944,0.0119,0.1124,0.0555,0.2857,0.0657,0.5429
44,5,2017,0.2049,0.1441,0.0,0.0185,0.0822,0.0523,0.1162,,,0.4449,0.2446,0.3648,0.3031,0.3108,0.0431,0.4836
44,6,2018,-0.0605,-0.1785,0.0,-0.0192,-0.0511,0.0253,-0.0282,,,0.3833,-0.1501,-0.1588,-0.0292,0.3051,0.0226,0.4137
44,7,2019,0.2856,0.1,0.0,0.0743,0.1292,0.016,0.1668,,,0.3377,0.2018,0.1648,0.3518,0.2951,0.0144,0.3622
44,8,2020,0.1761,0.3426,0.0,0.1094,0.1021,0.1004,0.2374,,,0.322,0.079,0.1828,0.4707,0.3008,0.0264,0.3425
44,9,2021,0.2841,0.2163,0.0,-0.0447,0.0088,0.188,-0.038,,,0.2934,0.1172,-0.0227,0.2657,0.2856,0.0256,0.3106
44,10,2022,-0.1966,-0.249,0.0,-0.1946,-0.1682,0.0356,-0.0144,,,0.2414,-0.1571,-0.2133,-0.343,0.2417,0.0027,0.256
45,1,2014,0.1349,0.0156,0.0,0.1072,0.1075,0.0447,0.0009,,,0.2302,-0.0451,-0.0185,0.179,0.0596,0.3762,0.244
45,2,2015,0.0133,-0.0926,0.0,0.0123,-0.0155,0.0514,-0.1215,,,0.4179,-0.0044,-0.1464,0.0838,0.1398,0.1594,0.4609
45,3,2016,0.1141,0.1713,0.0,0.0037,0.1116,0.0497,0.0776,,,0.4983,0.0119,0.1124,0.0555,0.2217,0.0944,0.5524
45,4,2017,0.2049,0.1441,0.0,0.0185,0.0822,0.0523,0.1162,,,0.4854,0.2446,0.3648,0.3031,0.2779,0.0592,0.5335
45,5,2018,-0.0605,-0.1785,0.0,-0.0192,-0.0511,0.0253,-0.0282,,,0.4305,-0.1501,-0.1588,-0.0292,0.2978,0.0328,0.4689
45,6,2019,0.2856,0.1,0.0,0.0743,0.1292,0.016,0.1668,,,0.3816,0.2018,0.1648,0.3518,0.3035,0.0214,0.412
45,7,2020,0.1761,0.3426,0.0,0.1094,0.1021,0.1004,0.2374,,,0.3605,0.079,0.1828,0.4707,0.3172,0.0317,0.3855
45,8,2021,0.2841,0.2163,0.0,-0.0447,0.0088,0.188,-0.038,,,0.3259,0.1172,-0.0227,0.2657,0.3047,0.0295,0.3465
45,9,2022,-0.1966,-0.249,0.0,-0.1946,-0.1682,0.0356,-0.0144,,,0.2684,-0.1571,-0.2133,-0.343,0.2607,0.0058,0.2853
45,10,2023,0.1998,0.001,0.0,-0.0113,0.0349,0.0058,0.0779,,,0.2054,0.1312,0.0495,0.4639,0.2057,-0.0264,0.2196
46,1,2015,0.0133,-0.0926,0.0,0.0123,-0.0155,0.0514,-0.1215,,,0.23,-0.0044,-0.1464,0.0838,0.0594,0.3759,0.2438
46,2,2016,0.1141,0.1713,0.0,0.0037,0.1116,0.0497,0.0776,,,0.4141,0.0119,0.1124,0.0555,0.1368,0.1563,0.4569
46,3,2017,0.2049,0.1441,0.0,0.0185,0.0822,0.0523,0.1162,,,0.4892,0.2446,0.3648,0.3031,0.2143,0.0878,0.543
46,4,2018,-0.0605,-0.1785,0.0,-0.0192,-0.0511,0.0253,-0.0282,,,0.4707,-0.1501,-0.1588,-0.0292,0.2653,0.0488,0.5183
46,5,2019,0.2856,0.1,0.0,0.0743,0.1292,0.016,0.1668,,,0.4289,0.2018,0.1648,0.3518,0.2963,0.0316,0.4672
46,6,2020,0.1761,0.3426,0.0,0.1094,0.1021,0.1004,0.2374,,,0.4052,0.079,0.1828,0.4707,0.3258,0.0388,0.4361
46,7,2021,0.2841,0.2163,0.0,-0.0447,0.0088,0.188,-0.038,,,0.3646,0.1172,-0.0227,0.2657,0.3211,0.0348,0.3896
46,8,2022,-0.1966,-0.249,0.0,-0.1946,-0.1682,0.0356,-0.0144,,,0.3003,-0.1571,-0.2133,-0.343,0.2796,0.0096,0.3205
46,9,2023,0.1998,0.001,0.0,-0.0113,0.0349,0.0058,0.0779,,,0.2316,0.1312,0.0495,0.4639,0.2241,-0.0234,0.248
46,10,2024,0.1897,0.0705,0.0,-0.063,-0.0308,-0.007,0.2,,,0.2065,-0.0059,0.0293,0.1897,0.2068,-0.0254,0.2207
47,1,2016,0.1141,0.1713,0.0,0.0037,0.1116,0.0497,0.0776,,,0.2267,0.0119,0.1124,0.0555,0.0565,0.3722,0.2404
47,2,2017,0.2049,0.1441,0.0,0.0185,0.0822,0.0523,0.1162,,,0.4055,0.2446,0.3648,0.3031,0.1299,0.1493,0.4481
47,3,2018,-0.0605,-0.1785,0.0,-0.0192,-0.0511,0.0253,-0.0282,,,0.4745,-0.1501,-0.1588,-0.0292,0.2023,0.077,0.5278
47,4,2019,0.2856,0.1,0.0,0.0743,0.1292,0.016,0.1668,,,0.4689,0.2018,0.1648,0.3518,0.2638,0.0475,0.5166
47,5,2020,0.1761,0.3426,0.0,0.1094,0.1021,0.1004,0.2374,,,0.4532,0.079,0.1828,0.4707,0.3184,0.0491,0.4922
47,6,2021,0.2841,0.2163,0.0,-0.0447,0.0088,0.188,-0.038,,,0.4094,0.1172,-0.0227,0.2657,0.3297,0.0419,0.4404
47,7,2022,-0.1966,-0.249,0.0,-0.1946,-0.1682,0.0356,-0.0144,,,0.3383,-0.1571,-0.2133,-0.343,0.2956,0.0148,0.3628
47,8,2023,0.1998,0.001,0.0,-0.0113,0.0349,0.0058,0.0779,,,0.2626,0.1312,0.0495,0.4639,0.2424,-0.0197,0.2822
47,9,2024,0.1897,0.0705,0.0,-0.063,-0.0308,-0.007,0.2,,,0.2327,-0.0059,0.0293,0.1897,0.2253,-0.0225,0.2492
47,10,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2665,0.0,0.0,0.0,0.2668,0.023,0.2814
48,1,2017,0.2049,0.1441,0.0,0.0185,0.0822,0.0523,0.1162,,,0.2193,0.2446,0.3648,0.3031,0.0501,0.3639,0.2329
48,2,2018,-0.0605,-0.1785,0.0,-0.0192,-0.0511,0.0253,-0.0282,,,0.3916,-0.1501,-0.1588,-0.0292,0.1187,0.1379,0.4338
48,3,2019,0.2856,0.1,0.0,0.0743,0.1292,0.016,0.1668,,,0.4728,0.2018,0.1648,0.3518,0.2009,0.0757,0.526
48,4,2020,0.1761,0.3426,0.0,0.1094,0.1021,0.1004,0.2374,,,0.494,0.079,0.1828,0.4707,0.2853,0.0654,0.5424
48,5,2021,0.2841,0.2163,0.0,-0.0447,0.0088,0.188,-0.038,,,0.4576,0.1172,-0.0227,0.2657,0.3223,0.0523,0.4967
48,6,2022,-0.1966,-0.249,0.0,-0.1946,-0.1682,0.0356,-0.0144,,,0.3822,-0.1571,-0.2133,-0.343,0.3041,0.0218,0.4126
48,7,2023,0.1998,0.001,0.0,-0.0113,0.0349,0.0058,0.0779,,,0.2994,0.1312,0.0495,0.4639,0.258,-0.0147,0.3232
48,8,2024,0.1897,0.0705,0.0,-0.063,-0.0308,-0.007,0.2,,,0.2638,-0.0059,0.0293,0.1897,0.2436,-0.0188,0.2834
48,9,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.294,0.0,0.0,0.0,0.2862,0.0261,0.3113
48,10,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2665,0.0,0.0,0.0,0.2668,0.023,0.2814
49,1,2018,-0.0605,-0.1785,0.0,-0.0192,-0.0511,0.0253,-0.0282,,,0.2072,-0.1501,-0.1588,-0.0292,0.0397,0.3504,0.2207
49,2,2019,0.2856,0.1,0.0,0.0743,0.1292,0.016,0.1668,,,0.39,0.2018,0.1648,0.3518,0.1174,0.1366,0.4321
49,3,2020,0.1761,0.3426,0.0,0.1094,0.1021,0.1004,0.2374,,,0.4979,0.079,0.1828,0.4707,0.2213,0.0941,0.552
49,4,2021,0.2841,0.2163,0.0,-0.0447,0.0088,0.188,-0.038,,,0.4985,0.1172,-0.0227,0.2657,0.2892,0.0686,0.547
49,5,2022,-0.1966,-0.249,0.0,-0.1946,-0.1682,0.0356,-0.0144,,,0.4294,-0.1571,-0.2133,-0.343,0.2968,0.032,0.4678
49,6,2023,0.1998,0.001,0.0,-0.0113,0.0349,0.0058,0.0779,,,0.3421,0.1312,0.0495,0.4639,0.2662,-0.0079,0.3716
49,7,2024,0.1897,0.0705,0.0,-0.063,-0.0308,-0.007,0.2,,,0.3007,-0.0059,0.0293,0.1897,0.2592,-0.0137,0.3245
49,8,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3266,0.0,0.0,0.0,0.3054,0.03,0.3472
49,9,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.294,0.0,0.0,0.0,0.2862,0.0261,0.3113
49,10,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2665,0.0,0.0,0.0,0.2668,0.023,0.2814
50,1,2019,0.2856,0.1,0.0,0.0743,0.1292,0.016,0.1668,,,0.2058,0.2018,0.1648,0.3518,0.0385,0.3488,0.2193
50,2,2020,0.1761,0.3426,0.0,0.1094,0.1021,0.1004,0.2374,,,0.4137,0.079,0.1828,0.4707,0.1364,0.156,0.4565
50,3,2021,0.2841,0.2163,0.0,-0.0447,0.0088,0.188,-0.038,,,0.5023,0.1172,-0.0227,0.2657,0.225,0.0974,0.5566
50,4,2022,-0.1966,-0.249,0.0,-0.1946,-0.1682,0.0356,-0.0144,,,0.4695,-0.1571,-0.2133,-0.343,0.2643,0.0479,0.5172
50,5,2023,0.1998,0.001,0.0,-0.0113,0.0349,0.0058,0.0779,,,0.3879,0.1312,0.0495,0.4639,0.2592,0.002,0.4251
50,6,2024,0.1897,0.0705,0.0,-0.063,-0.0308,-0.007,0.2,,,0.3433,-0.0059,0.0293,0.1897,0.2674,-0.007,0.3729
50,7,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3653,0.0,0.0,0.0,0.3218,0.0353,0.3903
50,8,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3266,0.0,0.0,0.0,0.3054,0.03,0.3472
50,9,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.294,0.0,0.0,0.0,0.2862,0.0261,0.3113
50,10,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2665,0.0,0.0,0.0,0.2668,0.023,0.2814
